source_id,case_id,span,property_mode,candidate_source,provenance_author_title,source_use_category,overlap_status,source_range_summary,tamu_range_summary,admission_recommendation,reason
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,shen_celsius_comparison,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=61.2 Pr=23.7 Gr=2.48e+04 Gz=88.8 L/D=16.4,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,shen_celsius_comparison,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=61.2 Pr=23.7 Gr=2.48e+04 Gz=88.8 L/D=16.4,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,shen_celsius_comparison,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=61.2 Pr=23.7 Gr=2.48e+04 Gz=88.8 L/D=16.4,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,shen_celsius_comparison,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=61.2 Pr=23.7 Gr=2.48e+04 Gz=88.8 L/D=16.4,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,sohal_janz_full,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=47 Pr=60.7 Gr=1.46e+04 Gz=174 L/D=16.4,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,sohal_janz_full,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=47 Pr=60.7 Gr=1.46e+04 Gz=174 L/D=16.4,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,sohal_janz_full,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=47 Pr=60.7 Gr=1.46e+04 Gz=174 L/D=16.4,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,lower_leg,sohal_janz_full,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=47 Pr=60.7 Gr=1.46e+04 Gz=174 L/D=16.4,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,jin_viscosity_cp_1560_k_060,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=67.1 Pr=22.8 Gr=8.97e+03 Gz=91.3 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,jin_viscosity_cp_1560_k_060,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=67.1 Pr=22.8 Gr=8.97e+03 Gz=91.3 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,jin_viscosity_cp_1560_k_060,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=67.1 Pr=22.8 Gr=8.97e+03 Gz=91.3 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,jin_viscosity_cp_1560_k_060,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=67.1 Pr=22.8 Gr=8.97e+03 Gz=91.3 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,jin_viscosity_parida_cp_santini_k,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=67.1 Pr=23 Gr=8.97e+03 Gz=92.2 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,jin_viscosity_parida_cp_santini_k,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=67.1 Pr=23 Gr=8.97e+03 Gz=92.2 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,jin_viscosity_parida_cp_santini_k,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=67.1 Pr=23 Gr=8.97e+03 Gz=92.2 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,jin_viscosity_parida_cp_santini_k,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=67.1 Pr=23 Gr=8.97e+03 Gz=92.2 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,replication_reis_jadyn,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=51.9 Pr=50 Gr=5.37e+03 Gz=155 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,replication_reis_jadyn,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=51.9 Pr=50 Gr=5.37e+03 Gz=155 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,replication_reis_jadyn,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=51.9 Pr=50 Gr=5.37e+03 Gz=155 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,replication_reis_jadyn,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=51.9 Pr=50 Gr=5.37e+03 Gz=155 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,shen_celsius_comparison,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=67.1 Pr=21.7 Gr=8.97e+03 Gz=86.9 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,shen_celsius_comparison,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=67.1 Pr=21.7 Gr=8.97e+03 Gz=86.9 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,shen_celsius_comparison,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=67.1 Pr=21.7 Gr=8.97e+03 Gz=86.9 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,shen_celsius_comparison,everts_meyer_entrance_length_gate,"Everts and Meyer, Laminar Hydrodynamic and Thermal Entrance Lengths for Simultaneously Hydrodynamically and Thermally Developing Forced and Mixed Convective Flows in Horizontal Tubes",diagnostic_gate,unknown,entrance-length and mixed-convection diagnostic source; fluid/geometry/range match not fully established here,Re=67.1 Pr=21.7 Gr=8.97e+03 Gz=86.9 L/D=16.8,use_as_gate_not_active_correlation,"TAMU groups are computed, but exact source envelope and geometry match require separate audit"
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,sohal_janz_full,chen_2017_low_re_molten_salt_mixed_convection,"Chen et al., Characteristics of the laminar convective heat transfer of molten salt in concentric tube",source_bounded_active_candidate_only_if_inside,outside,Re 300-2300; Pr 11-27; Gr 8.56e4-3.95e6; Gz 150-310; 35<L/D<95; concentric-tube molten salt,Re=51.9 Pr=54.2 Gr=5.37e+03 Gz=168 L/D=16.8,do_not_promote,one or more TAMU nondimensional groups are outside or unknown
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,sohal_janz_full,tian_2024_turbulent_cooled_molten_salt,"Tian et al., Numerical analysis of turbulent mixed convection heat transfer of molten salt in horizontal tubes with uniformly cooled heat flux",reference_or_outside_if_laminar,outside,turbulent mixed convection source; exact audited numeric range not promoted for low-Re TAMU laminar branches,Re=51.9 Pr=54.2 Gr=5.37e+03 Gz=168 L/D=16.8,reference_only,TAMU branch Re is laminar in this ledger
viscosity_screening_salt_test_2_jin_coarse_mesh,salt_2,right_leg,sohal_janz_full,muzychka_yovanovich_forced_combined_entry,"Muzychka and Yovanovich, Laminar Forced Convection Heat Transfer in the Combined Entry Region of Non-Circular Ducts",method_reference_pending_characteristic_length_conversion,inside,0.1<Pr<infinity; laminar forced combined entry; characteristic-length conversion required,Re=51.9 Pr=54.2 Gr=5.37e+03 Gz=168 L/D=16.8,reference_or_candidate_after_conversion_audit,Pr/Re model class overlaps but implementation constants and characteristic length must be audited before active closure
