standardization_id,source_family,source_scope,case_id,case_key,source_id,time_or_window_s,branch_or_span,station_or_plane_label,endpoint_pair,plane_path,unit_normal_status,averaging_basis,pressure_basis,hydrostatic_basis,kinetic_or_total_pressure_basis,velocity_qref_basis,density_basis,recirculation_basis,basis_missing_fields,standardized_use_label,admission_status,next_extraction_task,source_paths
PPBS-SPM-0023,streamwise_station_pressure_map,station_plane,salt_1,salt1_hi10q,viscosity_screening_salt_test_1_jin_coarse_mesh,4987-5587,upper_leg,upper_leg__s02,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_hi10q/postProcessing/agent447PressureLadderSurfaces/5587/plane_upper_leg__s02.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0024,streamwise_station_pressure_map,station_plane,salt_1,salt1_hi10q,viscosity_screening_salt_test_1_jin_coarse_mesh,4987-5587,upper_leg,upper_leg__s03,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_hi10q/postProcessing/agent447PressureLadderSurfaces/5587/plane_upper_leg__s03.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0025,streamwise_station_pressure_map,station_plane,salt_1,salt1_hi10q,viscosity_screening_salt_test_1_jin_coarse_mesh,4987-5587,upper_leg,upper_leg__s04,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_hi10q/postProcessing/agent447PressureLadderSurfaces/5587/plane_upper_leg__s04.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0026,streamwise_station_pressure_map,station_plane,salt_1,salt1_hi10q,viscosity_screening_salt_test_1_jin_coarse_mesh,4987-5587,right_leg,right_leg__s00,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_hi10q/postProcessing/agent447PressureLadderSurfaces/5587/plane_right_leg__s00.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0027,streamwise_station_pressure_map,station_plane,salt_1,salt1_hi10q,viscosity_screening_salt_test_1_jin_coarse_mesh,4987-5587,right_leg,right_leg__s01,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_hi10q/postProcessing/agent447PressureLadderSurfaces/5587/plane_right_leg__s01.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0028,streamwise_station_pressure_map,station_plane,salt_1,salt1_hi10q,viscosity_screening_salt_test_1_jin_coarse_mesh,4987-5587,right_leg,right_leg__s02,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_hi10q/postProcessing/agent447PressureLadderSurfaces/5587/plane_right_leg__s02.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0029,streamwise_station_pressure_map,station_plane,salt_1,salt1_hi10q,viscosity_screening_salt_test_1_jin_coarse_mesh,4987-5587,right_leg,right_leg__s03,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_hi10q/postProcessing/agent447PressureLadderSurfaces/5587/plane_right_leg__s03.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0030,streamwise_station_pressure_map,station_plane,salt_1,salt1_hi10q,viscosity_screening_salt_test_1_jin_coarse_mesh,4987-5587,right_leg,right_leg__s04,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_hi10q/postProcessing/agent447PressureLadderSurfaces/5587/plane_right_leg__s04.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0031,streamwise_station_pressure_map,station_plane,salt_1,salt1_lo10q,viscosity_screening_salt_test_1_jin_coarse_mesh,7416-8016,lower_leg,lower_leg__s04,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_lo10q/postProcessing/agent447PressureLadderSurfaces/8016/plane_lower_leg__s04.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0032,streamwise_station_pressure_map,station_plane,salt_1,salt1_lo10q,viscosity_screening_salt_test_1_jin_coarse_mesh,7416-8016,lower_leg,lower_leg__s03,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_lo10q/postProcessing/agent447PressureLadderSurfaces/8016/plane_lower_leg__s03.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0033,streamwise_station_pressure_map,station_plane,salt_1,salt1_lo10q,viscosity_screening_salt_test_1_jin_coarse_mesh,7416-8016,lower_leg,lower_leg__s02,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_lo10q/postProcessing/agent447PressureLadderSurfaces/8016/plane_lower_leg__s02.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0034,streamwise_station_pressure_map,station_plane,salt_1,salt1_lo10q,viscosity_screening_salt_test_1_jin_coarse_mesh,7416-8016,lower_leg,lower_leg__s01,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_lo10q/postProcessing/agent447PressureLadderSurfaces/8016/plane_lower_leg__s01.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0035,streamwise_station_pressure_map,station_plane,salt_1,salt1_lo10q,viscosity_screening_salt_test_1_jin_coarse_mesh,7416-8016,lower_leg,lower_leg__s00,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_lo10q/postProcessing/agent447PressureLadderSurfaces/8016/plane_lower_leg__s00.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0036,streamwise_station_pressure_map,station_plane,salt_1,salt1_lo10q,viscosity_screening_salt_test_1_jin_coarse_mesh,7416-8016,left_lower_leg,left_lower_leg__s00,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_lo10q/postProcessing/agent447PressureLadderSurfaces/8016/plane_left_lower_leg__s00.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0037,streamwise_station_pressure_map,station_plane,salt_1,salt1_lo10q,viscosity_screening_salt_test_1_jin_coarse_mesh,7416-8016,left_lower_leg,left_lower_leg__s01,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_lo10q/postProcessing/agent447PressureLadderSurfaces/8016/plane_left_lower_leg__s01.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0038,streamwise_station_pressure_map,station_plane,salt_1,salt1_lo10q,viscosity_screening_salt_test_1_jin_coarse_mesh,7416-8016,left_lower_leg,left_lower_leg__s02,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_lo10q/postProcessing/agent447PressureLadderSurfaces/8016/plane_left_lower_leg__s02.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0039,streamwise_station_pressure_map,station_plane,salt_1,salt1_lo10q,viscosity_screening_salt_test_1_jin_coarse_mesh,7416-8016,left_lower_leg,left_lower_leg__s03,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_lo10q/postProcessing/agent447PressureLadderSurfaces/8016/plane_left_lower_leg__s03.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
PPBS-SPM-0040,streamwise_station_pressure_map,station_plane,salt_1,salt1_lo10q,viscosity_screening_salt_test_1_jin_coarse_mesh,7416-8016,left_lower_leg,left_lower_leg__s04,,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_lo10q/postProcessing/agent447PressureLadderSurfaces/8016/plane_left_lower_leg__s04.xy,missing_not_standardized_in_source,section_plane_area_average_from_pressure_ladder,mean_p_Pa;mean_p_rgh_Pa;relative_p;relative_p_rgh;adjacent_delta_p,p_rgh_available;explicit_hydrostatic_pair_correction_missing,mean_un_m_s;mean_rho_kg_m3;dynamic_pressure_can_be_derived_but_not_pair_standardized,mean_un_m_s;reverse_area_fraction_proxy;no_signed_absolute_face_flux,mean_rho_kg_m3,reverse_area_fraction_proxy_only,unit_normal;signed_mdot;absolute_mdot;same_qoi_uq;pairwise_hydrostatic_correction;pairwise_kinetic_correction,diagnostic,diagnostic_station_pressure_ladder_not_fit_admitted,metadata_only_repair_for_unit_normals_if_plane_definitions_exist; new_sampling_for_signed_flux_RAF_RMF_SVF_same_QOI_UQ,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
