family_bucket,scope_type,scope_name,variable_family,paper_safe_count,internal_only_count,blocked_count,contradiction_count,case_count,source_ids,case_labels,interpretation_class,staging_lane
water1,branch,test_section_span,effective_htc,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,test_section_span,effective_ua,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,test_section_span,thermal_resistance,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,upcomer,effective_htc,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,upcomer,effective_ua,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,upcomer,thermal_resistance,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,upper_leg,effective_htc,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,upper_leg,effective_ua,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,branch,upper_leg,thermal_resistance,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,loopwise,boundary_layer_landmarks,boundary_layer_context,0,1,0,0,1,val_water_test_1_coarse_mesh_laminar,Water 1,support_limited,all_runs_screening
water1,span_section,left_lower_leg,direct_pressure_gradient,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,span_section,left_lower_leg,momentum_resistance,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,span_section,left_lower_leg,shear_friction,0,0,1,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,span_section,left_upper_leg,direct_pressure_gradient,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,span_section,left_upper_leg,momentum_resistance,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,span_section,left_upper_leg,shear_friction,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,span_section,lower_leg,direct_pressure_gradient,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,span_section,lower_leg,momentum_resistance,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,span_section,lower_leg,shear_friction,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,span_section,right_leg,direct_pressure_gradient,1,0,0,0,1,val_water_test_1_coarse_mesh_laminar,Water 1,family_only_result,water_internal_only
water1,span_section,right_leg,momentum_resistance,1,0,0,0,1,val_water_test_1_coarse_mesh_laminar,Water 1,family_only_result,water_internal_only
water1,span_section,right_leg,shear_friction,1,0,0,0,1,val_water_test_1_coarse_mesh_laminar,Water 1,family_only_result,water_internal_only
water1,span_section,test_section_span,direct_pressure_gradient,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,span_section,test_section_span,momentum_resistance,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,span_section,test_section_span,shear_friction,0,1,0,1,1,val_water_test_1_coarse_mesh_laminar,Water 1,contradictory,needs_method_followup
water1,span_section,upper_leg,direct_pressure_gradient,1,0,0,0,1,val_water_test_1_coarse_mesh_laminar,Water 1,family_only_result,water_internal_only
water1,span_section,upper_leg,momentum_resistance,1,0,0,0,1,val_water_test_1_coarse_mesh_laminar,Water 1,family_only_result,water_internal_only
water1,span_section,upper_leg,shear_friction,1,0,0,0,1,val_water_test_1_coarse_mesh_laminar,Water 1,family_only_result,water_internal_only
water2,branch,left_lower_leg,effective_htc,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,left_lower_leg,effective_ua,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,left_lower_leg,thermal_resistance,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,left_upper_leg,effective_htc,1,0,0,0,1,val_water_test_2_coarse_mesh_laminar,Water 2,family_only_result,water_internal_only
water2,branch,left_upper_leg,effective_ua,1,0,0,0,1,val_water_test_2_coarse_mesh_laminar,Water 2,family_only_result,water_internal_only
water2,branch,left_upper_leg,thermal_resistance,1,0,0,0,1,val_water_test_2_coarse_mesh_laminar,Water 2,family_only_result,water_internal_only
water2,branch,lower_leg,effective_htc,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,lower_leg,effective_ua,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,lower_leg,thermal_resistance,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,right_leg,effective_htc,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,right_leg,effective_ua,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,right_leg,thermal_resistance,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,test_section_span,effective_htc,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,test_section_span,effective_ua,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,test_section_span,thermal_resistance,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,upcomer,effective_htc,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,upcomer,effective_ua,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,upcomer,thermal_resistance,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,upper_leg,effective_htc,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,upper_leg,effective_ua,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,branch,upper_leg,thermal_resistance,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,loopwise,boundary_layer_landmarks,boundary_layer_context,0,1,0,0,1,val_water_test_2_coarse_mesh_laminar,Water 2,support_limited,all_runs_screening
water2,span_section,left_lower_leg,direct_pressure_gradient,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,span_section,left_lower_leg,momentum_resistance,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,span_section,left_lower_leg,shear_friction,0,0,1,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,span_section,left_upper_leg,direct_pressure_gradient,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,span_section,left_upper_leg,momentum_resistance,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,span_section,left_upper_leg,shear_friction,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,span_section,lower_leg,direct_pressure_gradient,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,span_section,lower_leg,momentum_resistance,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,span_section,lower_leg,shear_friction,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,span_section,right_leg,direct_pressure_gradient,1,0,0,0,1,val_water_test_2_coarse_mesh_laminar,Water 2,family_only_result,water_internal_only
water2,span_section,right_leg,momentum_resistance,1,0,0,0,1,val_water_test_2_coarse_mesh_laminar,Water 2,family_only_result,water_internal_only
water2,span_section,right_leg,shear_friction,1,0,0,0,1,val_water_test_2_coarse_mesh_laminar,Water 2,family_only_result,water_internal_only
water2,span_section,test_section_span,direct_pressure_gradient,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,span_section,test_section_span,momentum_resistance,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,span_section,test_section_span,shear_friction,0,1,0,1,1,val_water_test_2_coarse_mesh_laminar,Water 2,contradictory,needs_method_followup
water2,span_section,upper_leg,direct_pressure_gradient,1,0,0,0,1,val_water_test_2_coarse_mesh_laminar,Water 2,family_only_result,water_internal_only
water2,span_section,upper_leg,momentum_resistance,1,0,0,0,1,val_water_test_2_coarse_mesh_laminar,Water 2,family_only_result,water_internal_only
water2,span_section,upper_leg,shear_friction,1,0,0,0,1,val_water_test_2_coarse_mesh_laminar,Water 2,family_only_result,water_internal_only
water3,branch,left_lower_leg,effective_htc,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,left_lower_leg,effective_ua,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,left_lower_leg,thermal_resistance,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,left_upper_leg,effective_htc,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,left_upper_leg,effective_ua,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,left_upper_leg,thermal_resistance,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,lower_leg,effective_htc,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,lower_leg,effective_ua,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,lower_leg,thermal_resistance,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,right_leg,effective_htc,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,right_leg,effective_ua,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,right_leg,thermal_resistance,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,test_section_span,effective_htc,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,test_section_span,effective_ua,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,test_section_span,thermal_resistance,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,upcomer,effective_htc,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,upcomer,effective_ua,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,upcomer,thermal_resistance,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,upper_leg,effective_htc,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,upper_leg,effective_ua,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,branch,upper_leg,thermal_resistance,0,0,1,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,loopwise,boundary_layer_landmarks,boundary_layer_context,0,1,0,0,1,val_water_test_3_coarse_mesh_laminar,Water 3,support_limited,all_runs_screening
water3,span_section,left_lower_leg,direct_pressure_gradient,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,span_section,left_lower_leg,momentum_resistance,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,span_section,left_lower_leg,shear_friction,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,span_section,left_upper_leg,direct_pressure_gradient,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,span_section,left_upper_leg,momentum_resistance,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,span_section,left_upper_leg,shear_friction,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,span_section,lower_leg,direct_pressure_gradient,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,span_section,lower_leg,momentum_resistance,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,span_section,lower_leg,shear_friction,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,span_section,right_leg,direct_pressure_gradient,1,0,0,0,1,val_water_test_3_coarse_mesh_laminar,Water 3,family_only_result,water_internal_only
water3,span_section,right_leg,momentum_resistance,1,0,0,0,1,val_water_test_3_coarse_mesh_laminar,Water 3,family_only_result,water_internal_only
water3,span_section,right_leg,shear_friction,1,0,0,0,1,val_water_test_3_coarse_mesh_laminar,Water 3,family_only_result,water_internal_only
water3,span_section,test_section_span,direct_pressure_gradient,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,span_section,test_section_span,momentum_resistance,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,span_section,test_section_span,shear_friction,0,1,0,1,1,val_water_test_3_coarse_mesh_laminar,Water 3,contradictory,needs_method_followup
water3,span_section,upper_leg,direct_pressure_gradient,1,0,0,0,1,val_water_test_3_coarse_mesh_laminar,Water 3,family_only_result,water_internal_only
water3,span_section,upper_leg,momentum_resistance,1,0,0,0,1,val_water_test_3_coarse_mesh_laminar,Water 3,family_only_result,water_internal_only
water3,span_section,upper_leg,shear_friction,1,0,0,0,1,val_water_test_3_coarse_mesh_laminar,Water 3,family_only_result,water_internal_only
water4,branch,left_lower_leg,effective_htc,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,left_lower_leg,effective_ua,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,left_lower_leg,thermal_resistance,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,left_upper_leg,effective_htc,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,left_upper_leg,effective_ua,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,left_upper_leg,thermal_resistance,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,lower_leg,effective_htc,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,lower_leg,effective_ua,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,lower_leg,thermal_resistance,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,right_leg,effective_htc,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,right_leg,effective_ua,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,right_leg,thermal_resistance,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,test_section_span,effective_htc,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,test_section_span,effective_ua,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,test_section_span,thermal_resistance,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,upcomer,effective_htc,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,upcomer,effective_ua,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,upcomer,thermal_resistance,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,upper_leg,effective_htc,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,upper_leg,effective_ua,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,branch,upper_leg,thermal_resistance,0,0,1,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,loopwise,boundary_layer_landmarks,boundary_layer_context,0,1,0,0,1,val_water_test_4_coarse_mesh_laminar,Water 4,support_limited,all_runs_screening
water4,span_section,left_lower_leg,direct_pressure_gradient,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,span_section,left_lower_leg,momentum_resistance,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,span_section,left_lower_leg,shear_friction,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,span_section,left_upper_leg,direct_pressure_gradient,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,span_section,left_upper_leg,momentum_resistance,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,span_section,left_upper_leg,shear_friction,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,span_section,lower_leg,direct_pressure_gradient,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,span_section,lower_leg,momentum_resistance,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,span_section,lower_leg,shear_friction,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,span_section,right_leg,direct_pressure_gradient,1,0,0,0,1,val_water_test_4_coarse_mesh_laminar,Water 4,family_only_result,water_internal_only
water4,span_section,right_leg,momentum_resistance,1,0,0,0,1,val_water_test_4_coarse_mesh_laminar,Water 4,family_only_result,water_internal_only
water4,span_section,right_leg,shear_friction,1,0,0,0,1,val_water_test_4_coarse_mesh_laminar,Water 4,family_only_result,water_internal_only
water4,span_section,test_section_span,direct_pressure_gradient,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,span_section,test_section_span,momentum_resistance,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,span_section,test_section_span,shear_friction,0,1,0,1,1,val_water_test_4_coarse_mesh_laminar,Water 4,contradictory,needs_method_followup
water4,span_section,upper_leg,direct_pressure_gradient,1,0,0,0,1,val_water_test_4_coarse_mesh_laminar,Water 4,family_only_result,water_internal_only
water4,span_section,upper_leg,momentum_resistance,1,0,0,0,1,val_water_test_4_coarse_mesh_laminar,Water 4,family_only_result,water_internal_only
water4,span_section,upper_leg,shear_friction,1,0,0,0,1,val_water_test_4_coarse_mesh_laminar,Water 4,family_only_result,water_internal_only
water_all,branch,left_lower_leg,effective_htc,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,left_lower_leg,effective_ua,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,left_lower_leg,thermal_resistance,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,left_upper_leg,effective_htc,1,2,1,3,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,left_upper_leg,effective_ua,1,2,1,3,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,left_upper_leg,thermal_resistance,1,2,1,3,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,lower_leg,effective_htc,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,lower_leg,effective_ua,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,lower_leg,thermal_resistance,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,right_leg,effective_htc,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,right_leg,effective_ua,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,right_leg,thermal_resistance,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,test_section_span,effective_htc,0,4,0,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,test_section_span,effective_ua,0,4,0,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,test_section_span,thermal_resistance,0,4,0,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,upcomer,effective_htc,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,upcomer,effective_ua,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,upcomer,thermal_resistance,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,upper_leg,effective_htc,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,upper_leg,effective_ua,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,branch,upper_leg,thermal_resistance,0,0,4,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,loopwise,boundary_layer_landmarks,boundary_layer_context,0,4,0,0,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",support_limited,all_runs_screening
water_all,span_section,left_lower_leg,direct_pressure_gradient,0,3,1,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,span_section,left_lower_leg,momentum_resistance,0,3,1,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,span_section,left_lower_leg,shear_friction,0,2,2,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
water_all,span_section,left_upper_leg,direct_pressure_gradient,0,4,0,4,4,"val_water_test_1_coarse_mesh_laminar, val_water_test_2_coarse_mesh_laminar, val_water_test_3_coarse_mesh_laminar, val_water_test_4_coarse_mesh_laminar","Water 1, Water 2, Water 3, Water 4",contradictory,needs_method_followup
