time_s,TP1,TP2,TP3,TP4,TP5,TP6
410.0,453.987421,448.98739,446.092247,453.011423,453.723421,455.508923
411.0,453.94552,448.993449,446.088955,453.012422,453.724293,455.510058
412.0,453.939897,449.003313,446.085631,453.013383,453.725196,455.510868
413.0,453.955894,449.002631,446.082295,453.01425,453.726126,455.511659
414.0,453.970683,448.988594,446.079168,453.015069,453.727075,455.512758
415.0,453.975038,448.993499,446.076186,453.015846,453.728051,455.5139
416.0,453.972325,449.05198,446.0732,453.016599,453.729031,455.514894
417.0,453.967473,449.058159,446.070457,453.017369,453.729974,455.515967
418.0,453.963082,448.907766,446.067986,453.018054,453.730871,455.51692
419.0,453.961528,448.886345,446.06515,453.018646,453.731746,455.517497
420.0,453.964076,448.96451,446.062008,453.019235,453.732609,455.51846
421.0,453.968913,449.012052,446.059098,453.019823,453.733455,455.519975
422.0,453.973544,449.027688,446.056317,453.020388,453.734269,455.521076
423.0,453.979704,449.029799,446.053532,453.021039,453.735047,455.521825
424.0,453.997558,449.023706,446.050652,453.021864,453.73581,455.522684
425.0,454.024666,449.012069,446.047613,453.022711,453.736581,455.523689
426.0,454.003258,449.003509,446.044671,453.023565,453.737361,455.524833
427.0,453.960577,449.008632,446.042058,453.024527,453.738158,455.525941
428.0,453.9531,449.018673,446.039446,453.025471,453.73899,455.526643
429.0,453.968577,449.018939,446.036831,453.026329,453.739856,455.527373
430.0,453.983691,449.005414,446.034438,453.027144,453.740747,455.528469
431.0,453.988536,449.0086,446.032147,453.027928,453.741672,455.529542
432.0,453.986149,449.066011,446.029826,453.028698,453.742611,455.530469
433.0,453.98139,449.079109,446.027703,453.029495,453.743523,455.531491
434.0,453.976966,448.927623,446.025813,453.030223,453.744396,455.532426
435.0,453.975141,448.897828,446.023554,453.030861,453.745253,455.532979
436.0,453.977445,448.977322,446.020952,453.031501,453.746105,455.533866
437.0,453.982263,449.027076,446.018568,453.032144,453.746947,455.535365
438.0,453.986979,449.042992,446.016323,453.032766,453.747765,455.536497
439.0,453.992992,449.046027,446.014084,453.033468,453.748553,455.537255
440.0,454.009796,449.041231,446.011766,453.03435,453.749329,455.538118
441.0,454.037861,449.029597,446.009302,453.035265,453.750117,455.53914
442.0,454.020735,449.020047,446.006906,453.036185,453.750917,455.540292
443.0,453.976837,449.024586,446.004816,453.037222,453.751736,455.54142
444.0,453.966986,449.034553,446.002744,453.038252,453.752592,455.542153
445.0,453.981844,449.035249,446.000654,453.039195,453.753486,455.542865
446.0,453.997289,449.0222,445.998774,453.040091,453.754408,455.543939
447.0,454.002778,449.023325,445.997006,453.040959,453.755368,455.545018
448.0,454.00068,449.078767,445.995207,453.041809,453.756349,455.545959
449.0,453.995984,449.099213,445.993587,453.042686,453.757306,455.547
450.0,453.991539,448.950303,445.992219,453.043498,453.758225,455.547975
451.0,453.989509,448.911185,445.990516,453.044215,453.75913,455.548558
452.0,453.991589,448.990443,445.988458,453.044923,453.76003,455.549439
453.0,453.996382,449.041931,445.986607,453.045635,453.760922,455.550974
454.0,454.001175,449.058659,445.984879,453.04632,453.761791,455.55216
455.0,454.006937,449.062405,445.983142,453.047073,453.76263,455.552932
456.0,454.022538,449.057883,445.981312,453.048002,453.763455,455.5538
457.0,454.051334,449.046505,445.979308,453.04897,453.764288,455.554829
458.0,454.039452,449.036784,445.977332,453.049934,453.765132,455.555987
459.0,453.994209,449.040503,445.975655,453.051016,453.765991,455.557144
460.0,453.9815,449.050225,445.974011,453.052098,453.766884,455.557918
461.0,453.995314,449.051617,445.972313,453.053087,453.767812,455.558631
462.0,454.011152,449.039232,445.970807,453.054023,453.768768,455.559706
463.0,454.017375,449.037834,445.969419,453.054928,453.769759,455.560824
464.0,454.015577,449.09036,445.968,453.055805,453.770771,455.561797
465.0,454.010884,449.118511,445.966729,453.056706,453.77176,455.562853
466.0,454.006347,448.976778,445.965715,453.057548,453.77271,455.563859
467.0,454.004081,448.925583,445.964395,453.058286,453.773643,455.564468
468.0,454.005879,449.002304,445.962668,453.059004,453.774571,455.565317
469.0,454.01059,449.056294,445.961105,453.059724,453.77549,455.566853
470.0,454.015425,449.074701,445.959675,453.060416,453.776383,455.568072
471.0,454.02087,449.078902,445.95825,453.061162,453.777244,455.568842
472.0,454.035088,449.074402,445.956731,453.062083,453.778085,455.569702
473.0,454.064245,449.06342,445.955021,453.063057,453.77893,455.570728
474.0,454.058208,449.053485,445.953299,453.064015,453.779783,455.571881
475.0,454.01202,449.056296,445.951932,453.065088,453.780648,455.573061
476.0,453.99601,449.066087,445.950609,453.06617,453.781543,455.573873
477.0,454.008334,449.068385,445.949203,453.067159,453.782471,455.574559
478.0,454.02456,449.056723,445.947949,453.068091,453.783425,455.575605
479.0,454.031651,449.052518,445.946802,453.068993,453.784413,455.576731
480.0,454.030282,449.10116,445.945617,453.069862,453.785422,455.577704
481.0,454.02561,449.137926,445.944568,453.070754,453.786412,455.578735
482.0,454.020982,449.006489,445.943795,453.0716,453.787361,455.579746
483.0,454.018491,448.939127,445.942776,453.072335,453.788291,455.580363
484.0,454.019983,449.012914,445.941337,453.073043,453.789213,455.581153
485.0,454.024609,449.070381,445.940025,453.073759,453.790125,455.582656
486.0,454.029496,449.090581,445.938846,453.074447,453.791012,455.583904
487.0,454.034662,449.095415,445.937671,453.07518,453.791865,455.584681
488.0,454.047503,449.091413,445.936417,453.076086,453.792696,455.58552
489.0,454.076567,449.080815,445.934967,453.07706,453.793528,455.586522
490.0,454.076562,449.070263,445.933487,453.078014,453.79437,455.587649
491.0,454.030318,449.072006,445.932292,453.079077,453.795222,455.588826
492.0,454.010694,449.081871,445.931186,453.080161,453.796104,455.589649
493.0,454.021194,449.085186,445.929999,453.081153,453.797019,455.590288
494.0,454.037741,449.074368,445.928954,453.082086,453.797962,455.591286
495.0,454.045818,449.067377,445.928029,453.082988,453.798938,455.592408
496.0,454.045043,449.111568,445.927067,453.083856,453.799938,455.593374
497.0,454.040447,449.156901,445.926215,453.084745,453.800921,455.594379
498.0,454.035735,449.037896,445.92565,453.085601,453.801864,455.595392
499.0,454.033006,448.952017,445.924894,453.086342,453.802786,455.596022
500.0,454.034158,449.022296,445.923685,453.087049,453.803701,455.596749
501.0,454.03865,449.083866,445.92258,453.087766,453.804605,455.598197
502.0,454.043585,449.106027,445.92163,453.088459,453.805486,455.599467
503.0,454.048497,449.111766,445.92068,453.089186,453.806333,455.600233
504.0,454.060038,449.108437,445.919652,453.090083,453.807157,455.601028
505.0,454.088382,449.098127,445.918437,453.091067,453.80798,455.601991
506.0,454.094174,449.086924,445.917157,453.09202,453.808815,455.60308
507.0,454.049052,449.087458,445.916138,453.093076,453.80966,455.604243
508.0,454.025642,449.097277,445.915249,453.094168,453.810532,455.605088
509.0,454.034085,449.101613,445.914255,453.09517,453.81144,455.605698
510.0,454.050828,449.091857,445.913363,453.096106,453.812374,455.606649
511.0,454.059971,449.082429,445.912589,453.097013,453.813342,455.607769
512.0,454.059857,449.121531,445.911782,453.097884,453.814336,455.608731
513.0,454.055402,449.17407,445.911068,453.098772,453.815318,455.609701
514.0,454.050593,449.070262,445.91065,453.099638,453.816259,455.610704
515.0,454.047617,448.965771,445.91011,453.10039,453.817176,455.611337
516.0,454.048393,449.030756,445.909111,453.101097,453.818084,455.611979
517.0,454.052684,449.096491,445.908178,453.101817,453.818983,455.613357
518.0,454.057636,449.120982,445.907401,453.102515,453.81986,455.614654
519.0,454.062344,449.127725,445.906597,453.103236,453.820703,455.61542
520.0,454.072666,449.124978,445.905704,453.10412,453.82152,455.616181
521.0,454.099733,449.11498,445.904617,453.105107,453.822336,455.617116
522.0,454.110698,449.103375,445.903435,453.106056,453.823164,455.618176
523.0,454.068148,449.102638,445.902482,453.107097,453.824002,455.619327
524.0,454.040814,449.112248,445.901667,453.108187,453.824866,455.620197
525.0,454.046944,449.117584,445.900755,453.109189,453.825766,455.620779
526.0,454.063735,449.109059,445.899933,453.110122,453.826692,455.621671
527.0,454.073969,449.097669,445.899252,453.111025,453.827651,455.622779
528.0,454.07454,449.131307,445.898551,453.11189,453.828637,455.623736
529.0,454.070259,449.189096,445.897924,453.112767,453.829614,455.624677
530.0,454.065344,449.10254,445.897614,453.113634,453.83055,455.625668
531.0,454.062092,448.981583,445.897259,453.114388,453.831458,455.626319
532.0,454.062446,449.038502,445.896412,453.115087,453.832356,455.626896
533.0,454.066481,449.108183,445.89556,453.115799,453.833244,455.628208
534.0,454.07143,449.13558,445.894874,453.116493,453.834112,455.62954
535.0,454.075984,449.143358,445.894197,453.117199,453.834947,455.630316
536.0,454.08516,449.141162,445.893451,453.118059,453.835755,455.631044
537.0,454.110632,449.131538,445.892519,453.119039,453.83656,455.631945
538.0,454.12605,449.119722,445.891471,453.119981,453.837376,455.632971
539.0,454.087102,449.117747,445.89063,453.121003,453.838204,455.634102
540.0,454.055959,449.12701,445.88996,453.122087,453.839055,455.634993
541.0,454.059531,449.133336,445.889187,453.12309,453.839942,455.635558
542.0,454.076236,449.126152,445.888478,453.124018,453.840857,455.636396
543.0,454.087534,449.113321,445.88792,453.124916,453.841802,455.63749
544.0,454.088819,449.141298,445.887351,453.125776,453.842776,455.63845
545.0,454.084738,449.202461,445.886821,453.126642,453.843745,455.639367
546.0,454.079736,449.134326,445.886594,453.127509,453.844673,455.640353
547.0,454.076204,448.999243,445.886381,453.128267,453.845571,455.64103
548.0,454.076122,449.045925,445.885684,453.128961,453.846459,455.641556
549.0,454.079868,449.119179,445.884935,453.129665,453.847338,455.642789
550.0,454.084799,449.149846,445.884362,453.130355,453.848199,455.644147
551.0,454.08926,449.158763,445.883802,453.131049,453.849028,455.64494
552.0,454.097432,449.157203,445.883181,453.131886,453.849828,455.645638
553.0,454.12115,449.148068,445.882378,453.13286,453.850623,455.64651
554.0,454.14052,449.136089,445.881441,453.133798,453.85143,455.647508
555.0,454.105424,449.132853,445.880684,453.134802,453.852248,455.648625
556.0,454.070886,449.141672,445.880121,453.135882,453.853089,455.649548
557.0,454.071812,449.14891,445.87946,453.136889,453.853965,455.650108
558.0,454.088319,449.143086,445.878841,453.137814,453.854869,455.650894
559.0,454.100615,449.129283,445.878373,453.138708,453.855802,455.651974
560.0,454.102655,449.151596,445.877902,453.139564,453.856766,455.652939
561.0,454.098827,449.214514,445.877454,453.14042,453.857728,455.653834
562.0,454.093767,449.165008,445.877297,453.141287,453.858652,455.65481
563.0,454.089982,449.018607,445.877217,453.142052,453.859544,455.655513
564.0,454.089474,449.053298,445.876663,453.142742,453.860425,455.655993
565.0,454.092917,449.129634,445.875997,453.14344,453.861297,455.657141
566.0,454.09783,449.163726,445.875518,453.14413,453.862153,455.658529
567.0,454.102264,449.173869,445.87507,453.144815,453.862977,455.659357
568.0,454.109631,449.173135,445.874571,453.14563,453.863772,455.660035
569.0,454.131561,449.164569,445.873895,453.146595,453.86456,455.660881
570.0,454.15431,449.152465,445.873069,453.147532,453.865359,455.661857
571.0,454.123408,449.147951,445.872392,453.148519,453.866169,455.662958
572.0,454.08558,449.15616,445.871929,453.149594,453.867,455.663909
573.0,454.083909,449.164172,445.87138,453.150605,453.867867,455.664469
574.0,454.100162,449.159732,445.870849,453.151529,453.868762,455.665203
575.0,454.113358,449.145374,445.870473,453.15242,453.869686,455.666262
576.0,454.116195,449.162237,445.870109,453.153275,453.870641,455.667234
577.0,454.112665,449.22551,445.869751,453.154124,453.871599,455.668114
578.0,454.107576,449.194018,445.869664,453.15499,453.87252,455.66908
579.0,454.103576,449.039837,445.869705,453.155758,453.873407,455.669814
580.0,454.102672,449.060832,445.869292,453.156442,453.874281,455.670269
581.0,454.105802,449.13961,445.868705,453.157133,453.875147,455.671334
582.0,454.110694,449.177252,445.868304,453.157818,453.875997,455.672743
583.0,454.115136,449.18871,445.867948,453.158491,453.876818,455.673604
584.0,454.121861,449.188903,445.867547,453.15928,453.877608,455.674261
585.0,454.142021,449.180914,445.866974,453.160232,453.878388,455.675082
586.0,454.167663,449.168772,445.866234,453.161165,453.879179,455.676036
587.0,454.141065,449.16303,445.865615,453.162132,453.879981,455.677119
588.0,454.100213,449.170462,445.86523,453.163198,453.880802,455.678094
589.0,454.095897,449.179114,445.864801,453.164209,453.881658,455.678663
590.0,454.111858,449.176044,445.864348,453.165131,453.882543,455.679349
591.0,454.125879,449.161517,445.864026,453.166015,453.883455,455.680389
592.0,454.129538,449.173241,445.86372,453.166866,453.8844,455.681369
593.0,454.126338,449.235625,445.863407,453.167703,453.885351,455.682237
594.0,454.121245,449.221107,445.863341,453.168562,453.886268,455.683191
595.0,454.117062,449.063061,445.863455,453.169333,453.887148,455.683956
596.0,454.115786,449.068615,445.863178,453.170011,453.888014,455.68439
597.0,454.118594,449.149123,445.862678,453.170691,453.888872,455.685367
598.0,454.123457,449.190483,445.862332,453.171369,453.889717,455.686786
599.0,454.127929,449.20334,445.862025,453.172031,453.890532,455.687686
600.0,454.134118,449.204445,445.861686,453.172796,453.891316,455.688328
601.0,454.152549,449.197022,445.861192,453.173731,453.892087,455.689125
602.0,454.180409,449.184947,445.860525,453.174661,453.892867,455.690059
603.0,454.158479,449.178083,445.859934,453.17561,453.89366,455.691123
604.0,454.115105,449.184594,445.859566,453.176663,453.894469,455.69212
605.0,454.107905,449.193764,445.85915,453.177676,453.895313,455.692705
606.0,454.123459,449.192033,445.858716,453.178596,453.896187,455.693344
607.0,454.13822,449.177669,445.858438,453.179476,453.897087,455.694355
608.0,454.142744,449.184615,445.858188,453.180322,453.89802,455.695343
609.0,454.139923,449.245005,445.857917,453.18115,453.898963,455.696199
610.0,454.13485,449.246133,445.857868,453.182003,453.899876,455.697138
611.0,454.130508,449.088326,445.858033,453.182778,453.90075,455.69793
612.0,454.128881,449.076692,445.857857,453.183452,453.901609,455.69836
613.0,454.131357,449.158039,445.857433,453.184122,453.90246,455.69925
614.0,454.136175,449.203356,445.85715,453.184794,453.903297,455.700671
615.0,454.140693,449.217744,445.856897,453.185448,453.904107,455.701617
616.0,454.146425,449.21973,445.856609,453.186189,453.904885,455.702249
617.0,454.163189,449.212887,445.85618,453.187108,453.905648,455.70302
618.0,454.192346,449.200956,445.855578,453.188036,453.906419,455.703932
619.0,454.175829,449.193063,445.855024,453.188968,453.907202,455.704972
620.0,454.130491,449.198553,445.854695,453.190011,453.908001,455.705985
621.0,454.120144,449.208134,445.854335,453.191026,453.908833,455.706591
622.0,454.134973,449.20772,445.853936,453.191945,453.909697,455.707185
623.0,454.150387,449.193813,445.853675,453.192821,453.910586,455.708165
