observation_id,source_id,case_id,case_family,run_class,mesh_level,mesh_status,source_case_root,source_path,source_row_key,observable_family,observable_type,span,segment_1d,station_start,station_end,window_id,time_window_start_s,time_window_end_s,time_window_source,n_samples,quantity,value,units,uncertainty_value,uncertainty_units,uncertainty_method,geometry_source,pressure_method,thermal_method,physical_interface_bracket_status,thermal_residual_status,thermal_residual_assignment,thermal_residual_fraction,thermal_residual_W,interface_temperature_source,interface_temperature_selection_rule,max_interface_recirc_ratio,recirculation_flag,radiation_output_term,radiation_present,control_volume,control_volume_group,interface_role,dominant_flow_direction,backflow_fraction,convergence_status,window_state,operating_point_verdict,admission_status,needs_special_gate_scrutiny,fit_eligible,validation_eligible,fit_use_status,validation_use_status,independence_group_id,quality_flags,provenance_notes
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:right_leg:T_forward_dominant_bulk_K:lower_right_junction:right_leg_face:lower_right_junction__right_leg_face,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,lower_right_junction:right_leg_face:lower_right_junction__right_leg_face,thermal,openfoam_interface_dominant_forward_bulk_temperature,right_leg,right_leg,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,7618,7618,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,1902,T_forward_dominant_bulk_K,469.828689,K,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/7618/plane_lower_right_junction__right_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,lower_right_junction,junction,right_leg_face,positive_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:right_leg:T_forward_dominant_bulk_K:upper_right_junction:right_leg_face:upper_right_junction__right_leg_face,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,upper_right_junction:right_leg_face:upper_right_junction__right_leg_face,thermal,openfoam_interface_dominant_forward_bulk_temperature,right_leg,right_leg,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,7618,7618,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,622,T_forward_dominant_bulk_K,457.538603,K,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/7618/plane_upper_right_junction__right_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,upper_right_junction,junction,right_leg_face,negative_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:right_leg:T_mixing_cup_signed_K:lower_right_junction:right_leg_face:lower_right_junction__right_leg_face,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,lower_right_junction:right_leg_face:lower_right_junction__right_leg_face,thermal,openfoam_interface_signed_mixing_cup_temperature,right_leg,right_leg,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,7618,7618,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,1902,T_mixing_cup_signed_K,469.828689,K,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/7618/plane_lower_right_junction__right_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,lower_right_junction,junction,right_leg_face,positive_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:right_leg:T_mixing_cup_signed_K:upper_right_junction:right_leg_face:upper_right_junction__right_leg_face,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,upper_right_junction:right_leg_face:upper_right_junction__right_leg_face,thermal,openfoam_interface_signed_mixing_cup_temperature,right_leg,right_leg,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,7618,7618,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,622,T_mixing_cup_signed_K,457.538603,K,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/7618/plane_upper_right_junction__right_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,upper_right_junction,junction,right_leg_face,negative_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:right_leg:T_negative_normal_bulk_K:upper_right_junction:right_leg_face:upper_right_junction__right_leg_face,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,upper_right_junction:right_leg_face:upper_right_junction__right_leg_face,thermal,openfoam_interface_negative_normal_bulk_temperature,right_leg,right_leg,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,7618,7618,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,622,T_negative_normal_bulk_K,457.538603,K,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/7618/plane_upper_right_junction__right_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,upper_right_junction,junction,right_leg_face,negative_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:right_leg:T_positive_normal_bulk_K:lower_right_junction:right_leg_face:lower_right_junction__right_leg_face,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,lower_right_junction:right_leg_face:lower_right_junction__right_leg_face,thermal,openfoam_interface_positive_normal_bulk_temperature,right_leg,right_leg,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,7618,7618,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,1902,T_positive_normal_bulk_K,469.828689,K,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/7618/plane_lower_right_junction__right_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,lower_right_junction,junction,right_leg_face,positive_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:right_leg:T_simple_K:lower_right_junction:right_leg_face:lower_right_junction__right_leg_face,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,lower_right_junction:right_leg_face:lower_right_junction__right_leg_face,thermal,openfoam_interface_simple_face_temperature,right_leg,right_leg,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,7618,7618,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,1902,T_simple_K,469.539428,K,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/7618/plane_lower_right_junction__right_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,lower_right_junction,junction,right_leg_face,positive_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:right_leg:T_simple_K:upper_right_junction:right_leg_face:upper_right_junction__right_leg_face,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,upper_right_junction:right_leg_face:upper_right_junction__right_leg_face,thermal,openfoam_interface_simple_face_temperature,right_leg,right_leg,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,7618,7618,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,622,T_simple_K,457.603471,K,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/7618/plane_upper_right_junction__right_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,upper_right_junction,junction,right_leg_face,negative_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:right_leg:backflow_fraction:lower_right_junction:right_leg_face:lower_right_junction__right_leg_face,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,lower_right_junction:right_leg_face:lower_right_junction__right_leg_face,thermal,openfoam_interface_backflow_fraction,right_leg,right_leg,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,7618,7618,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,1902,backflow_fraction,0,dimensionless,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/7618/plane_lower_right_junction__right_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,lower_right_junction,junction,right_leg_face,positive_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
viscosity_screening_salt_test_3_jin_coarse_mesh:thermal:right_leg:backflow_fraction:upper_right_junction:right_leg_face:upper_right_junction__right_leg_face,viscosity_screening_salt_test_3_jin_coarse_mesh,salt_3,salt,mainline_jin_continuation,coarse,coarse_no_gci,jadyn_runs/modern_runs/2026-06-18_convergence_and_jin_envelope_wave/runs/salt3_jin/case_stage/viscosity_screening_salt_test_3_jin_coarse_mesh_continuation,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,upper_right_junction:right_leg_face:upper_right_junction__right_leg_face,thermal,openfoam_interface_backflow_fraction,right_leg,right_leg,,,viscosity_screening_salt_test_3_jin_coarse_mesh:source_contract_requested_window,7618,7618,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/combined_openfoam_interface_samples.csv,622,backflow_fraction,0,dimensionless,,,,work_products/2026-07/2026-07-09/2026-07-09_thermal_openfoam_interface_sampling/sampling_plane_plan.csv,not_applicable,openfoam_sampled_cutplane_directional_bulk_temperature,bracketed_openfoam_physical_interface_plane,not_applicable_plane_sample,not_applicable_plane_sample,,,tmp/2026-07-09_thermal_openfoam_interface_sampling/recon/viscosity_screening_salt_test_3_jin_coarse_mesh/postProcessing/thermalInterfaceSurfaces/7618/plane_upper_right_junction__right_leg_face.xy,signed_mixing_cup_and_dominant_forward_kept_separate;raw_T_field,0,no,absent_no_qr_output,no,upper_right_junction,junction,right_leg_face,negative_normal,0,stationary,stationary,admitted_mainline,admitted_mainline,no,no,yes,validation_only,validation_diagnostic,viscosity_screening_salt_test_3_jin_coarse_mesh:mainline_window,openfoam_physical_interface_sampling;frozen_extraction_window_older_than_available_case_latest,From July 9 bounded OpenFOAM physical-interface sampling job 3287311; directional temperatures and backflow fractions are kept separate.
