phase,candidate_id,case_id,split_role,heater_lambda,cooler_candidate_id,sensor,kind,predicted_K,target_K,error_K,abs_error_K,prediction_source_segment,prediction_source_fraction,validation_excluded,source_path
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TW3,TW,427.9583056,443.57,-15.61169444,15.61169444,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TW4,TW,427.515806,445.49,-17.97419395,17.97419395,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TW5,TW,430.0954508,471.69,-41.5945492,41.5945492,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TW6,TW,433.9089713,467.02,-33.11102867,33.11102867,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TW7,TW,437.8220306,453.23,-15.40796944,15.40796944,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TW8,TW,435.2970187,450.32,-15.02298126,15.02298126,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p85_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.85,HX_LUMPED_UA_NTU,TW9,TW,431.9477485,450.67,-18.72225146,18.72225146,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TP1,TP,429.591484,453.26,-23.66851596,23.66851596,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TP3,TP,439.1379399,446.67,-7.532060092,7.532060092,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TP4,TP,438.6506752,449.74,-11.08932483,11.08932483,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TP5,TP,439.6207673,451.64,-12.01923268,12.01923268,test_section,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TP6,TP,433.1218923,456.72,-23.59810769,23.59810769,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TW1,TW,428.5156772,443.86,-15.34432276,15.34432276,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TW10,TW,574.7622023,389.74,185.0222023,185.0222023,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TW11,TW,429.0865539,448.41,-19.32344608,19.32344608,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TW2,TW,428.135103,445.08,-16.94489705,16.94489705,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TW3,TW,427.9576804,443.57,-15.61231962,15.61231962,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TW4,TW,427.5016561,445.49,-17.98834387,17.98834387,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TW5,TW,429.8833532,471.69,-41.80664684,41.80664684,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TW6,TW,433.7251793,467.02,-33.29482074,33.29482074,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TW7,TW,437.8437765,453.23,-15.38622348,15.38622348,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TW8,TW,435.3127339,450.32,-15.00726612,15.00726612,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p90_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.9,HX_LUMPED_UA_NTU,TW9,TW,431.9557664,450.67,-18.71423361,18.71423361,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TP1,TP,429.59318,453.26,-23.66681997,23.66681997,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TP3,TP,439.1613148,446.67,-7.508685208,7.508685208,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TP4,TP,438.6728987,449.74,-11.06710128,11.06710128,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TP5,TP,439.6449567,451.64,-11.99504325,11.99504325,test_section,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TP6,TP,433.1312945,456.72,-23.58870547,23.58870547,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TW1,TW,428.5162149,443.86,-15.34378512,15.34378512,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TW10,TW,574.7676306,389.74,185.0276306,185.0276306,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TW11,TW,429.088358,448.41,-19.321642,19.321642,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TW2,TW,428.1349677,445.08,-16.94503229,16.94503229,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TW3,TW,427.9570198,443.57,-15.61298016,15.61298016,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TW4,TW,427.4874109,445.49,-18.00258906,18.00258906,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TW5,TW,429.6703233,471.69,-42.01967665,42.01967665,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TW6,TW,433.5405967,467.02,-33.47940327,33.47940327,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TW7,TW,437.8656359,453.23,-15.36436411,15.36436411,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TW8,TW,435.3285211,450.32,-14.99147893,14.99147893,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_0p95_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0.95,HX_LUMPED_UA_NTU,TW9,TW,431.963805,450.67,-18.70619503,18.70619503,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TP1,TP,429.5948544,453.26,-23.66514557,23.66514557,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TP3,TP,439.1848134,446.67,-7.485186587,7.485186587,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TP4,TP,438.6952381,449.74,-11.04476192,11.04476192,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TP5,TP,439.6692746,451.64,-11.97072539,11.97072539,test_section,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TP6,TP,433.1407256,456.72,-23.57927439,23.57927439,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TW1,TW,428.5167244,443.86,-15.34327563,15.34327563,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TW10,TW,574.7730318,389.74,185.0330318,185.0330318,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TW11,TW,429.0901422,448.41,-19.31985784,19.31985784,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TW2,TW,428.1348001,445.08,-16.94519991,16.94519991,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TW3,TW,427.9563234,443.57,-15.61367659,15.61367659,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TW4,TW,427.4730693,445.49,-18.01693067,18.01693067,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TW5,TW,429.456352,471.69,-42.23364801,42.23364801,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TW6,TW,433.3552159,467.02,-33.6647841,33.6647841,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TW7,TW,437.8876098,453.23,-15.34239015,15.34239015,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TW8,TW,435.344381,450.32,-14.97561899,14.97561899,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
salt2_fit_grid,HS1_salt2_fit_heater_source_shift_p1_lam_1p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,1,HX_LUMPED_UA_NTU,TW9,TW,431.9718644,450.67,-18.6981356,18.6981356,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TP1,TP,429.5575886,453.26,-23.70241136,23.70241136,top_horizontal_exit,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TP2,TP,nan,446.63,,,,nan,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TP3,TP,438.7369622,446.67,-7.933037808,7.933037808,left_lower_vertical,0,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TP4,TP,438.2691626,449.74,-11.47083737,11.47083737,left_lower_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TP5,TP,439.2058829,451.64,-12.43411711,12.43411711,test_section,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TP6,TP,432.9573283,456.72,-23.76267167,23.76267167,left_upper_vertical,1,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TW1,TW,428.5015812,443.86,-15.35841875,15.35841875,right_vertical,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TW10,TW,574.660281,389.74,184.920281,184.920281,cooled_incline_hx_active,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TW11,TW,429.0509761,448.41,-19.35902388,19.35902388,cooled_incline_post_hx,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TW2,TW,428.1324444,445.08,-16.94755561,16.94755561,right_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TW3,TW,427.9639174,443.57,-15.6060826,15.6060826,right_vertical,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TW4,TW,427.7427096,445.49,-17.74729043,17.74729043,heated_incline,0.25,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TW5,TW,433.5668629,471.69,-38.12313715,38.12313715,heated_incline,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TW6,TW,436.9195497,467.02,-30.10045025,30.10045025,heated_incline,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TW7,TW,437.4686174,453.23,-15.76138261,15.76138261,left_lower_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TW8,TW,435.0402226,450.32,-15.27977739,15.27977739,left_upper_vertical,0.5,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
selected_coupled_score,HS1_salt2_fit_heater_source_shift_p1_lam_0p00_PLUS_PB2_salt2_local_shape_passive_hA_p1_PLUS_HX_LUMPED_UA_NTU,salt_2,train,0,HX_LUMPED_UA_NTU,TW9,TW,431.8144654,450.67,-18.85553463,18.85553463,cooled_incline_pre_hx,0.75,no,Fluid build_validation_table with AGENT-511 heater source redistribution scenario
