artifact,rows,fit_or_admission_candidate_rows,has_all_required_label_columns,present_label_columns,status_columns_present,inventory_reason
work_products/2026-07/2026-07-18/2026-07-18_umx1_dry_smoke_scorer/umx1_probe_smoke_score.csv,36,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_dry_smoke_scorer/umx1_scenario_contracts.csv,9,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_dry_smoke_scorer/umx1_smoke_results.csv,9,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/blocker_reconciliation.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/candidate_grid_contract.csv,6,0,no,,admission_status,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/case_split_contract.csv,7,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/next_run_contract.csv,4,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/probe_localization_contract.csv,5,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/runtime_input_audit.csv,12,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/scenario_contracts.csv,6,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/score_gate_contract.csv,8,0,no,,,scorecard_or_status_csv
work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/source_manifest.csv,9,0,no,,,scorecard_or_status_csv
