source_id,path,exists,role
scanned_scorecard_611,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_external_score_and_unlock_progress/pm10_holdout_admission_watch.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_612,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_external_score_and_unlock_progress/val_salt2_external_residual_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_613,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_external_score_and_unlock_progress/val_salt2_external_score_targets.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_614,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_external_score_and_unlock_progress/val_salt2_prediction_join_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_615,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_pressure_evidence_corner_k_diagnosis/corner_k_failure_modes.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_616,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_pressure_evidence_corner_k_diagnosis/corner_k_gate_matrix.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_617,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_pressure_evidence_corner_k_diagnosis/val_salt2_pressure_evidence_status.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_618,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/pressure_corner_k_admission_table.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_619,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/pressure_corner_k_unlock_queue.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_620,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_621,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/val_salt2_junction_split_heat_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_622,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/val_salt2_patch_heat_ledger.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_623,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/val_salt2_pressure_map.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_624,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/val_salt2_section_reconciliation.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_625,work_products/2026-07/2026-07-17/2026-07-17_val_salt2_training_readiness_and_corner_k_unlock/val_salt2_training_admission_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_626,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/candidate_family_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_627,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/freeze_unblock_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_628,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/next_candidate_ladder.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_629,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/probe_localization_data_gap.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_630,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/runtime_leakage_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_631,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/segment_heat_placement_failure_modes.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_632,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_633,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/temperature_shape_regression_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_634,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_failure_localization/wall_candidate_gate_failure_matrix.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_635,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/candidate_gate_matrix.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_636,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/freeze_gate_status.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_637,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/next_candidate_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_638,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/probe_residual_atlas.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_639,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/role_segment_residual_rank.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_640,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/runtime_leakage_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_641,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_642,work_products/2026-07/2026-07-17/2026-07-17_wall_candidate_residual_atlas/thermal_failure_mode_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_643,work_products/2026-07/2026-07-17/2026-07-17_wall_passive_test_section_admission_closeout/admission_decision_matrix.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_644,work_products/2026-07/2026-07-17/2026-07-17_wall_passive_test_section_admission_closeout/failure_mode_evidence.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_645,work_products/2026-07/2026-07-17/2026-07-17_wall_passive_test_section_admission_closeout/local_test_section_assessment.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_646,work_products/2026-07/2026-07-17/2026-07-17_wall_passive_test_section_admission_closeout/next_steps.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_647,work_products/2026-07/2026-07-17/2026-07-17_wall_passive_test_section_admission_closeout/pb1_coupled_score_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_648,work_products/2026-07/2026-07-17/2026-07-17_wall_passive_test_section_admission_closeout/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_649,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/background_run_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_650,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/candidate_admission_review.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_651,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/candidate_definitions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_652,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/coupled_delta_vs_m3.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_653,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/coupled_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_654,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/next_steps.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_655,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/probe_delta_vs_m3.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_656,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/probe_error_localization.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_657,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/role_segment_error_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_658,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/runtime_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_659,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/scenario_contracts.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_660,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_661,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/static_candidate_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_662,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/static_drive_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_663,work_products/2026-07/2026-07-17/2026-07-17_wall_temperature_drive_candidate/wall_candidate_definitions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_664,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_blocker_audit/admission_gate_sanity.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_665,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_blocker_audit/cross_candidate_residual_matrix.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_666,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_blocker_audit/next_lane_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_667,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_blocker_audit/sensor_map_candidate_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_668,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/background_run_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_669,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/candidate_definitions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_670,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/coupled_admission_review.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_671,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/coupled_delta_vs_m3.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_672,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/coupled_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_673,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/runtime_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_674,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/scenario_contracts.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_675,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_676,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/static_component_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_677,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_coupled_admission/static_component_summary.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_678,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/admission_review.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_679,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/background_run_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_680,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/candidate_admission_review.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_681,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/candidate_definitions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_682,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/coupled_distribution_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_683,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/coupled_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_684,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/local_candidate_definitions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_685,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/scenario_contracts.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_686,work_products/2026-07/2026-07-17/2026-07-17_wall_test_section_distribution_ladder/static_candidate_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_687,work_products/2026-07/2026-07-17/2026-07-17_wall_thermal_circuit_study/background_run_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_688,work_products/2026-07/2026-07-17/2026-07-17_wall_thermal_circuit_study/candidate_admission_review.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_689,work_products/2026-07/2026-07-17/2026-07-17_wall_thermal_circuit_study/candidate_definitions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_690,work_products/2026-07/2026-07-17/2026-07-17_wall_thermal_circuit_study/coupled_scorecard.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_691,work_products/2026-07/2026-07-17/2026-07-17_wall_thermal_circuit_study/scenario_contracts.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_692,work_products/2026-07/2026-07-17/2026-07-17_wall_thermal_circuit_study/wall_candidate_definitions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_693,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/final_scorecard_case_coverage_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_694,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/future_scorecard_label_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_695,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/scorecard_adoption_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_696,work_products/2026-07/2026-07-18/2026-07-18_source_envelope_property_carryforward/source_property_label_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_697,work_products/2026-07/2026-07-18/2026-07-18_tp_tw_failure_forensics/candidate_family_gate_matrix.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_698,work_products/2026-07/2026-07-18/2026-07-18_tp_tw_failure_forensics/next_model_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_699,work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/distinction_from_tswfc1.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_700,work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/next_step_handoff.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_701,work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/node_geometry_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_702,work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/node_heat_ledger_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_703,work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/runtime_input_audit_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_704,work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/score_gate_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_705,work_products/2026-07/2026-07-18/2026-07-18_tswfc2_dry_contract/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_706,work_products/2026-07/2026-07-18/2026-07-18_two_tap_blocker_roadmap/admission_decision_rules.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_707,work_products/2026-07/2026-07-18/2026-07-18_two_tap_component_raw_endpoint_plan/basis_field_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_708,work_products/2026-07/2026-07-18/2026-07-18_two_tap_component_raw_endpoint_plan/launch_readiness_gate.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_709,work_products/2026-07/2026-07-18/2026-07-18_two_tap_component_raw_endpoint_plan/pressure_surface_sampling_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_710,work_products/2026-07/2026-07-18/2026-07-18_two_tap_component_raw_endpoint_plan/recirculation_metric_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_711,work_products/2026-07/2026-07-18/2026-07-18_two_tap_component_raw_endpoint_plan/same_qoi_uncertainty_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_712,work_products/2026-07/2026-07-18/2026-07-18_two_tap_pressure_basis_recirc_audit/gate_decision_table.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_713,work_products/2026-07/2026-07-18/2026-07-18_two_tap_staged_endpoint_sampler/raw_endpoint_pressure_velocity.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_714,work_products/2026-07/2026-07-18/2026-07-18_two_tap_staged_endpoint_sampler/sampler_readiness_or_failure.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_715,work_products/2026-07/2026-07-18/2026-07-18_umx1_api_contract_audit/fluid_static_api_scan.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_716,work_products/2026-07/2026-07-18/2026-07-18_umx1_api_contract_audit/hook_decision.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_717,work_products/2026-07/2026-07-18/2026-07-18_umx1_api_contract_audit/no_solver_api_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_718,work_products/2026-07/2026-07-18/2026-07-18_umx1_api_contract_audit/runtime_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_719,work_products/2026-07/2026-07-18/2026-07-18_umx1_api_contract_audit/scenario_config_field_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_720,work_products/2026-07/2026-07-18/2026-07-18_umx1_api_contract_audit/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_721,work_products/2026-07/2026-07-18/2026-07-18_umx1_dry_smoke_scorer/umx1_candidate_definitions.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_722,work_products/2026-07/2026-07-18/2026-07-18_umx1_dry_smoke_scorer/umx1_case_split_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_723,work_products/2026-07/2026-07-18/2026-07-18_umx1_dry_smoke_scorer/umx1_no_admission_review.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_724,work_products/2026-07/2026-07-18/2026-07-18_umx1_dry_smoke_scorer/umx1_probe_smoke_score.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_725,work_products/2026-07/2026-07-18/2026-07-18_umx1_dry_smoke_scorer/umx1_scenario_contracts.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_726,work_products/2026-07/2026-07-18/2026-07-18_umx1_dry_smoke_scorer/umx1_smoke_results.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_727,work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/blocker_reconciliation.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_728,work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/candidate_grid_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_729,work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/case_split_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_730,work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/next_run_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_731,work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/probe_localization_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_732,work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/runtime_input_audit.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_733,work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/scenario_contracts.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_734,work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/score_gate_contract.csv,yes,read_only_scanned_scorecard_or_gate_csv
scanned_scorecard_735,work_products/2026-07/2026-07-18/2026-07-18_umx1_scoring_readiness/source_manifest.csv,yes,read_only_scanned_scorecard_or_gate_csv
