case_id,run_key,variant,q_ratio,patch_name,mesh_patch_type,nFaces,startFace,bc_type,thermal_role,thermal_role_detail,Q_W,h_W_m2K,Ta_K,Tsur_K,emissivity,internalRadius_m,powerLayer,thicknessLayers,kappaLayerCoeffs,rhoLayerCoeffs,CpLayerCoeffs,value,source_comment,source_T_path,source_boundary_path,notes
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_lower_01_fitting,wall,1296,6440468,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.615525320155832,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.006096001 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_lower_01_fitting,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_lower_02_straight,wall,3312,6441764,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.7306828415631106,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.001651 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_lower_02_straight,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_lower_03_bend,wall,384,6445076,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,7.017130361226901,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.001651 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_lower_03_bend,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_lower_04_straight,wall,9360,6445460,rcExternalTemperature,heater_source,positive_Q_source,77.43333333333334,4.003993386296478,299.10999999999996,299.10999999999996,0.95,0.011049,1,(0.001651 0.003175 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (50 0 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (1200 0 0 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,"first-order segment: pipeleg_lower_04_straight [powered, Q=77.4 W, layer 1]",jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,Powered heater/source patch.
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_lower_05_straight,wall,9360,6454820,rcExternalTemperature,heater_source,positive_Q_source,77.43333333333334,4.03340315905664,299.10999999999996,299.10999999999996,0.95,0.011049,1,(0.001651 0.003175 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (50 0 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (1200 0 0 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,"first-order segment: pipeleg_lower_05_straight [powered, Q=77.4 W, layer 1]",jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,Powered heater/source patch.
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_lower_06_straight,wall,9360,6464180,rcExternalTemperature,heater_source,positive_Q_source,77.43333333333334,3.8702125130679743,299.10999999999996,299.10999999999996,0.95,0.011049,1,(0.001651 0.003175 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (50 0 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (1200 0 0 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,"first-order segment: pipeleg_lower_06_straight [powered, Q=77.4 W, layer 1]",jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,Powered heater/source patch.
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_lower_07_bend,wall,384,6473540,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,6.856676592467716,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.001651 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_lower_07_bend,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_lower_08_straight,wall,3312,6473924,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.602109806081073,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.001651 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_lower_08_straight,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,ncc_pipeleg_lower_09_fitting_end,wall,576,6477236,zeroGradient,thermal_constraint_or_coupled_wall,zeroGradient,,,,,,,,,,,,,,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,No imposed heat; treat as passive/constraint patch in closure labels.
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_lower_09_fitting,wall,1296,6477812,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.6291199309732898,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.006096001 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_lower_09_fitting,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,ncc_pipeleg_right_01_lower_start,wall,576,6479108,zeroGradient,thermal_constraint_or_coupled_wall,zeroGradient,,,,,,,,,,,,,,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,No imposed heat; treat as passive/constraint patch in closure labels.
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_right_01_lower,wall,12960,6479684,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.4028643458871257,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.001651 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_right_01_lower,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_right_02_middle,wall,12960,6492644,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.4070567286518223,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.001651 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_right_02_middle,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,ncc_pipeleg_right_03_upper_end,wall,576,6505604,zeroGradient,thermal_constraint_or_coupled_wall,zeroGradient,,,,,,,,,,,,,,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,No imposed heat; treat as passive/constraint patch in closure labels.
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_right_03_upper,wall,12960,6506180,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.396064985406237,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.001651 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_right_03_upper,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,ncc_pipeleg_upper_01_straight_start,wall,576,6519140,zeroGradient,thermal_constraint_or_coupled_wall,zeroGradient,,,,,,,,,,,,,,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,No imposed heat; treat as passive/constraint patch in closure labels.
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_upper_01_straight,wall,4656,6519716,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,3.651773373254003,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.001651 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_upper_01_straight,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_upper_02_bend,wall,384,6524372,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,6.907262227555634,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.001651 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_upper_02_bend,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
salt1_nominal,salt1_jin_nominal_continuation_corrected,nominal,1.00,pipeleg_upper_03_straight,wall,4896,6524756,rcExternalTemperature,passive_wall_rcExternalTemperature,external_loss_with_radiation_semantics,,4.125750916245154,299.10999999999996,299.10999999999996,0.95,0.011049,,(0.001651 0.035559999999999994),((9.248 0.01571 0 0 0 0 0 0) (0.036056549855 -6.2436910698e-05 1.9275102287e-07 0 0 0 0 0)),((8084.2 -0.42086 -3.8942e-05 0 0 0 0 0) (128.0 0 0 0 0 0 0 0)),((458.98 0.1328 0 0 0 0 0 0) (1000 0 0 0 0 0 0 0)),$internalField,first-order segment: pipeleg_upper_03_straight,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/0/T,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation/constant/polyMesh/boundary,"Passive wall with h, Ta, Tsur, emissivity, and wall-layer data; wallHeatFlux includes radiation semantics."
