model_family,fit_form,grouping,admissibility,case,case_id,sensor,sensor_kind,prediction_source_segment,leg,thermal_family,fit_role,transfer_role,legacy_split_role,fit_allowed,score_allowed,row_usable,exclusion_reason,predicted_K,reference_K,baseline_residual_K,coefficient_group,multiplier_correction,offset_bias_K,corrected_prediction_K,corrected_residual_K,corrected_abs_error_K,coefficient_missing,source_path,claim_boundary
F0_null_baseline,identity,none,baseline_only,Salt 1,salt_1,TP1,TP,top_horizontal_exit,cooling_branch,cooling_branch,train_support_fit,fit_partition,train_support,True,True,True,,524.4485228409546,449.37,75.07852284095463,identity,1.0,0.0,524.4485228409546,75.07852284095463,75.07852284095463,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_1/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 3,salt_3,TW1,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,560.3232332799506,455.0,105.32323327995061,identity,1.0,0.0,560.3232332799506,105.32323327995061,105.32323327995061,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 3,salt_3,TW10,TW,cooled_incline_hx_active,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,558.2008342121526,399.09,159.1108342121526,identity,1.0,0.0,558.2008342121526,159.1108342121526,159.1108342121526,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 3,salt_3,TW11,TW,cooled_incline_post_hx,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,561.4968994241196,460.54999999999995,100.94689942411969,identity,1.0,0.0,561.4968994241196,100.94689942411969,100.94689942411969,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 3,salt_3,TW2,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,559.6126230565646,456.08,103.53262305656466,identity,1.0,0.0,559.6126230565646,103.53262305656466,103.53262305656466,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 3,salt_3,TW3,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,559.3524011774532,454.9,104.45240117745323,identity,1.0,0.0,559.3524011774532,104.45240117745323,104.45240117745323,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 3,salt_3,TW4,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,560.4518479674163,458.0,102.45184796741626,identity,1.0,0.0,560.4518479674163,102.45184796741626,102.45184796741626,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 3,salt_3,TW5,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,561.8406752933852,485.59,76.2506752933852,identity,1.0,0.0,561.8406752933852,76.2506752933852,76.2506752933852,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 3,salt_3,TW6,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,563.6937131839849,480.13,83.56371318398487,identity,1.0,0.0,563.6937131839849,83.56371318398487,83.56371318398487,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 3,salt_3,TW7,TW,left_lower_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,564.6690263863768,464.84,99.82902638637682,identity,1.0,0.0,564.6690263863768,99.82902638637682,99.82902638637682,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 3,salt_3,TW8,TW,left_upper_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,564.1169241190181,461.66999999999996,102.44692411901815,identity,1.0,0.0,564.1169241190181,102.44692411901815,102.44692411901815,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 3,salt_3,TW9,TW,cooled_incline_pre_hx,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_validation_transfer_stress,legacy_validation,False,True,True,,563.4940303064575,462.49,101.00403030645748,identity,1.0,0.0,563.4940303064575,101.00403030645748,101.00403030645748,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_3/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 4,salt_4,TP1,TP,top_horizontal_exit,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,584.4702827658541,481.34,103.13028276585413,identity,1.0,0.0,584.4702827658541,103.13028276585413,103.13028276585413,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 4,salt_4,TP2,TP,,unmapped,unmapped,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,False,missing_prediction_reference_or_mapped_segment,,475.74,,,,,,,,True,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 4,salt_4,TP3,TP,left_lower_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,589.0774606533655,475.95,113.12746065336552,identity,1.0,0.0,589.0774606533655,113.12746065336552,113.12746065336552,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 4,salt_4,TP4,TP,left_lower_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,588.2262808537979,478.89,109.33628085379792,identity,1.0,0.0,588.2262808537979,109.33628085379792,109.33628085379792,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 4,salt_4,TP5,TP,test_section,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,588.4608052883157,479.31999999999994,109.14080528831573,identity,1.0,0.0,588.4608052883157,109.14080528831573,109.14080528831573,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 4,salt_4,TP6,TP,left_upper_vertical,upcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,587.6125512013982,481.36,106.2525512013982,identity,1.0,0.0,587.6125512013982,106.2525512013982,106.2525512013982,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 4,salt_4,TW1,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,581.8161497955034,469.77,112.04614979550342,identity,1.0,0.0,581.8161497955034,112.04614979550342,112.04614979550342,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 4,salt_4,TW10,TW,cooled_incline_hx_active,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,579.6434520865637,409.92999999999995,169.71345208656373,identity,1.0,0.0,579.6434520865637,169.71345208656373,169.71345208656373,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 4,salt_4,TW11,TW,cooled_incline_post_hx,cooling_branch,cooling_branch,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,583.0307114682979,476.14,106.89071146829792,identity,1.0,0.0,583.0307114682979,106.89071146829792,106.89071146829792,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 4,salt_4,TW2,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,581.073480431682,471.15,109.92348043168204,identity,1.0,0.0,581.073480431682,109.92348043168204,109.92348043168204,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 4,salt_4,TW3,TW,right_vertical,downcomer,vertical_loop,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,580.8178084595197,470.41999999999996,110.39780845951975,identity,1.0,0.0,580.8178084595197,110.39780845951975,110.39780845951975,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
F0_null_baseline,identity,none,baseline_only,Salt 4,salt_4,TW4,TW,heated_incline,lower_leg,heated_lower_leg,frozen_transfer_score_only,legacy_holdout_transfer_stress,legacy_holdout,False,True,True,,581.9454944945497,474.86,107.08549449454972,identity,1.0,0.0,581.9454944945497,107.08549449454972,107.08549449454972,False,/scratch/09748/andresfierro231/projects_scratch/ethan_runs/work_products/2026-07/2026-07-20/2026-07-20_tswfc2_bounded_nominal_scorecard/case_outputs/Salt_4/validation_table.csv,frozen reduced-DOF empirical transfer diagnostic; coefficients fit on Salt1/Salt2 train/support rows only; Salt3/Salt4 scored after freeze as legacy validation/holdout-style stress rows; no external-test score; no Fluid solve; no admission
