case_id,case_key,split_role,time_window_s,admission_caveat,source_id,time_s,harvest_package,harvest_task,harvest_job_id,harvest_package_path,harvest_station_csv,harvest_summary_json,native_case_path,native_case_exists_at_harvest,loop_order_index,branch_flow_index,station_label,station_suffix,source_station_index,cfd_span,physical_location_label,loop_region,one_d_parent_segment,one_d_component_segments,one_d_role,flow_order_note,cfd_span_length_m_reference,one_d_component_length_m,length_basis_note,face_count,mean_p_Pa,mean_p_rgh_Pa,mean_un_m_s,mean_rho_kg_m3,reverse_area_fraction_proxy,relative_p_from_case_loop_start_Pa,relative_p_rgh_from_case_loop_start_Pa,relative_p_from_branch_start_Pa,relative_p_rgh_from_branch_start_Pa,delta_from_previous_case_loop_p_Pa,delta_from_previous_case_loop_p_rgh_Pa,admission_status,fit_eligible,blockers,mapping_status,plane_file,source_path
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/summary.json,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,true,1,1,lower_leg__s03,s03,3,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,CFD span lower_leg is the heater; actual flow is s04 -> s00.,0.357,0.9144,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,3808,-9856.256045,-1.584237926,0.0003520200476,1973.173234,0.2820378151,-9397.3771058,3.7931304069999996,-9397.3771058,3.7931304069999996,-9397.3771058,3.7931304069999996,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_lower_leg__s03.xy,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/summary.json,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,true,2,2,lower_leg__s02,s02,2,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,CFD span lower_leg is the heater; actual flow is s04 -> s00.,0.357,0.9144,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,1372,-6914.820299,3.146469266,0.001226418804,1972.193948,0.4198250729,-6455.9413598,8.523837599,-6455.9413598,8.523837599,2941.435746,4.730707192,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_lower_leg__s02.xy,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/summary.json,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,true,3,3,lower_leg__s01,s01,1,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,CFD span lower_leg is the heater; actual flow is s04 -> s00.,0.357,0.9144,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,1192,-7155.415433,3.207741707,0.0002490684163,1970.587948,0.4882550336,-6696.5364938,8.58511004,-6696.5364938,8.58511004,-240.59513400000014,0.061272440999999844,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_lower_leg__s01.xy,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/summary.json,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,true,4,4,lower_leg__s00,s00,0,lower_leg,heater / bottom heated incline,heater,heated_incline,heated_incline,heater,CFD span lower_leg is the heater; actual flow is s04 -> s00.,0.357,0.9144,CFD mesh PCA span length differs from Fluid 1D physical 36 in heated_incline length.,1380,-7597.440251,-5.930805731,-0.0007778380534,1968.259338,0.5405797101,-7138.5613118,-0.5534373980000007,-7138.5613118,-0.5534373980000007,-442.02481799999987,-9.138547438,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_lower_leg__s00.xy,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/summary.json,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,true,5,0,left_lower_leg__s00,s00,10,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,Upcomer-side ladder is reported in increasing station order along the loop path.,0.121,0.364236,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,1152,-943.8494079,-7.726031668,0.0004207370796,1972.677701,0.6423611111,-484.97046869999997,-2.3486633350000004,0.0,0.0,6653.5908431,-1.7952259369999997,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_left_lower_leg__s00.xy,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/summary.json,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,true,6,1,left_lower_leg__s01,s01,11,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,Upcomer-side ladder is reported in increasing station order along the loop path.,0.121,0.364236,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,1152,-2134.227456,-7.922533081,0.0003646406556,1972.257997,0.6545138889,-1675.3485168000002,-2.5451647480000004,-1190.3780481000001,-0.196501413,-1190.3780481000001,-0.196501413,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_left_lower_leg__s01.xy,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/summary.json,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,true,7,2,left_lower_leg__s02,s02,12,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,Upcomer-side ladder is reported in increasing station order along the loop path.,0.121,0.364236,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,1152,-3313.49664,-8.002049437,0.0003020051297,1972.105619,0.6579861111,-2854.6177008,-2.6246811040000004,-2369.6472321,-0.2760177690000001,-1179.2691839999998,-0.07951635600000007,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_left_lower_leg__s02.xy,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/summary.json,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,true,8,3,left_lower_leg__s03,s03,13,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,Upcomer-side ladder is reported in increasing station order along the loop path.,0.121,0.364236,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,1152,-4492.696097,-8.142462177,0.000298273025,1971.97599,0.6597222222,-4033.8171578,-2.765093844000001,-3548.8466891,-0.41643050900000045,-1179.1994570000002,-0.14041274000000037,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_left_lower_leg__s03.xy,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/summary.json,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,true,9,4,left_lower_leg__s04,s04,14,left_lower_leg,lower upcomer below test section,upcomer,left_lower_vertical,left_lower_vertical,upcomer,Upcomer-side ladder is reported in increasing station order along the loop path.,0.121,0.364236,CFD mesh PCA span and Fluid 1D left_lower_vertical lengths use different geometric bases.,1152,-5682.736,-8.443440563,0.0003016695687,1971.822754,0.65625,-5223.8570608,-3.0660722299999996,-4738.8865921,-0.7174088949999993,-1190.0399029999999,-0.3009783859999988,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_left_lower_leg__s04.xy,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/summary.json,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,true,10,0,test_section_span__s00,s00,15,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,Test-section span is the 1D quartz test_section in the upcomer path.,0.082,0.185928,CFD extracted span length differs from Fluid 1D test_section length.,1036,-10615.91014,-9.137031641,0.0006021133383,1971.65659,0.3166023166,-10157.0312008,-3.7596633080000004,0.0,0.0,-4933.17414,-0.6935910780000007,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_test_section_span__s00.xy,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/summary.json,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,true,11,1,test_section_span__s01,s01,16,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,Test-section span is the 1D quartz test_section in the upcomer path.,0.082,0.185928,CFD extracted span length differs from Fluid 1D test_section length.,1036,-9653.915484,-9.502352515,0.0005653745263,1971.578459,0.333976834,-9195.0365448,-4.124984182,961.9946560000008,-0.365320874,961.9946560000008,-0.365320874,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_test_section_span__s01.xy,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/summary.json,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,true,12,2,test_section_span__s02,s02,17,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,Test-section span is the 1D quartz test_section in the upcomer path.,0.082,0.185928,CFD extracted span length differs from Fluid 1D test_section length.,1036,-8693.760754,-9.295001209,0.0005794585273,1971.610514,0.3494208494,-8234.881814800001,-3.9176328760000008,1922.1493859999991,-0.1579695680000004,960.1547299999984,0.20735130599999962,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_test_section_span__s02.xy,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
salt_1,salt1_nominal,training,7284-7884,Salt1 training candidate; pressure ladder diagnostic until mesh/GCI and pressure gates admit,viscosity_screening_salt_test_1_jin_coarse_mesh,7884,AGENT-447_expanded_salt_pressure_ladder_8pm_sbatch,AGENT-447,3297863,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/summary.json,jadyn_runs/modern_runs/2026-07-08_salt1_nominal_continuation_candidate/runs/salt1_jin_nominal_continuation_corrected/case_stage/viscosity_screening_salt_test_1_jin_coarse_mesh_continuation,true,13,3,test_section_span__s03,s03,18,test_section_span,test section / middle upcomer,upcomer_test_section,test_section,test_section,test_section,Test-section span is the 1D quartz test_section in the upcomer path.,0.082,0.185928,CFD extracted span length differs from Fluid 1D test_section length.,1036,-7745.757264,-9.078969646,0.0006201098536,1971.651434,0.3590733591,-7286.8783248,-3.7016013129999994,2870.152876,0.05806199500000098,948.003490000001,0.21603156300000137,diagnostic_station_pressure_ladder_not_fit_admitted,no,coarse_only_no_mesh_gci;orientation_straight_loss_recirc_admission_pending,label_locked_reference_mapping,tmp/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/pressure_ladder/salt1_nominal/postProcessing/agent447PressureLadderSurfaces/7884/plane_test_section_span__s03.xy,work_products/2026-07/2026-07-15/2026-07-15_expanded_salt_pressure_ladder_8pm_sbatch/station_pressure_ladder.csv
