family_group,family,source_count,case_labels,source_ids,primary_source_paths,branch,variable,support_status,sign_status,interpretability_status,headline_allowed,internal_only,primary_limitation,recommended_use,usable_fraction_min,usable_fraction_max,min_abs_bulk_minus_wall_temp_k_min,min_abs_bulk_minus_wall_temp_k_max,mean_metric_min,mean_metric_max,explanation
water,water2,1,Water 2,val_water_test_2_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_2_coarse_mesh_laminar/branch_thermal_summary.csv,left_lower_leg,thermal_resistance,all_cases_blocked,mixed_driver_or_heat_role,excluded,no,yes,thermal_low_usable_fraction,exclude_from_headline,0.570588,0.570588,0.017629,0.017629,0.056243,0.056243,"water2 / left_lower_leg / Effective R'_th: support=all_cases_blocked, sign=mixed_driver_or_heat_role, usable_fraction_range=0.571-0.571, min_abs_delta_t_range=0.018-0.018 K."
water,water2,1,Water 2,val_water_test_2_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_2_coarse_mesh_laminar/branch_thermal_summary.csv,test_section_span,effective_htc,all_cases_internal_only,stable_net_cooling,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,1.000000,1.000000,0.425251,0.425251,278.156790,278.156790,"water2 / test_section_span / Effective HTC: support=all_cases_internal_only, sign=stable_net_cooling, usable_fraction_range=1.000-1.000, min_abs_delta_t_range=0.425-0.425 K."
water,water2,1,Water 2,val_water_test_2_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_2_coarse_mesh_laminar/branch_thermal_summary.csv,test_section_span,effective_ua,all_cases_internal_only,stable_net_cooling,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,1.000000,1.000000,0.425251,0.425251,18.178917,18.178917,"water2 / test_section_span / Effective UA': support=all_cases_internal_only, sign=stable_net_cooling, usable_fraction_range=1.000-1.000, min_abs_delta_t_range=0.425-0.425 K."
water,water2,1,Water 2,val_water_test_2_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_2_coarse_mesh_laminar/branch_thermal_summary.csv,test_section_span,thermal_resistance,all_cases_internal_only,stable_net_cooling,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,1.000000,1.000000,0.425251,0.425251,0.059806,0.059806,"water2 / test_section_span / Effective R'_th: support=all_cases_internal_only, sign=stable_net_cooling, usable_fraction_range=1.000-1.000, min_abs_delta_t_range=0.425-0.425 K."
water,water2,1,Water 2,val_water_test_2_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_2_coarse_mesh_laminar/branch_thermal_summary.csv,left_upper_leg,effective_htc,all_cases_paper_safe,stable_net_cooling,supporting_only,no,no,paper_safe_but_not_promoted_branch,supporting_evidence,0.948718,0.948718,0.527017,0.527017,133.160079,133.160079,"water2 / left_upper_leg / Effective HTC: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.949-0.949, min_abs_delta_t_range=0.527-0.527 K."
water,water2,1,Water 2,val_water_test_2_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_2_coarse_mesh_laminar/branch_thermal_summary.csv,left_upper_leg,effective_ua,all_cases_paper_safe,stable_net_cooling,supporting_only,no,no,paper_safe_but_not_promoted_branch,supporting_evidence,0.948718,0.948718,0.527017,0.527017,9.148117,9.148117,"water2 / left_upper_leg / Effective UA': support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.949-0.949, min_abs_delta_t_range=0.527-0.527 K."
water,water2,1,Water 2,val_water_test_2_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_2_coarse_mesh_laminar/branch_thermal_summary.csv,left_upper_leg,thermal_resistance,all_cases_paper_safe,stable_net_cooling,supporting_only,no,no,paper_safe_but_not_promoted_branch,supporting_evidence,0.948718,0.948718,0.527017,0.527017,0.110680,0.110680,"water2 / left_upper_leg / Effective R'_th: support=all_cases_paper_safe, sign=stable_net_cooling, usable_fraction_range=0.949-0.949, min_abs_delta_t_range=0.527-0.527 K."
water,water2,1,Water 2,val_water_test_2_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_2_coarse_mesh_laminar/branch_thermal_summary.csv,upper_leg,effective_htc,all_cases_blocked,stable_net_cooling,excluded,no,yes,thermal_small_delta_t,exclude_from_headline,0.768085,0.768085,0.003302,0.003302,337.295836,337.295836,"water2 / upper_leg / Effective HTC: support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.768-0.768, min_abs_delta_t_range=0.003-0.003 K."
water,water2,1,Water 2,val_water_test_2_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_2_coarse_mesh_laminar/branch_thermal_summary.csv,upper_leg,effective_ua,all_cases_blocked,stable_net_cooling,excluded,no,yes,thermal_small_delta_t,exclude_from_headline,0.768085,0.768085,0.003302,0.003302,23.490327,23.490327,"water2 / upper_leg / Effective UA': support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.768-0.768, min_abs_delta_t_range=0.003-0.003 K."
water,water2,1,Water 2,val_water_test_2_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_2_coarse_mesh_laminar/branch_thermal_summary.csv,upper_leg,thermal_resistance,all_cases_blocked,stable_net_cooling,excluded,no,yes,thermal_small_delta_t,exclude_from_headline,0.768085,0.768085,0.003302,0.003302,0.066880,0.066880,"water2 / upper_leg / Effective R'_th: support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.768-0.768, min_abs_delta_t_range=0.003-0.003 K."
water,water2,1,Water 2,val_water_test_2_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_2_coarse_mesh_laminar/branch_thermal_summary.csv,upcomer,effective_htc,all_cases_blocked,stable_net_cooling,excluded,no,yes,derived_branch_component_blocked,exclude_from_headline,0.834000,0.834000,0.017629,0.017629,211.561808,211.561808,"water2 / upcomer / Effective HTC: support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.834-0.834, min_abs_delta_t_range=0.018-0.018 K."
water,water2,1,Water 2,val_water_test_2_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_2_coarse_mesh_laminar/branch_thermal_summary.csv,upcomer,effective_ua,all_cases_blocked,stable_net_cooling,excluded,no,yes,derived_branch_component_blocked,exclude_from_headline,0.834000,0.834000,0.017629,0.017629,14.317382,14.317382,"water2 / upcomer / Effective UA': support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.834-0.834, min_abs_delta_t_range=0.018-0.018 K."
water,water2,1,Water 2,val_water_test_2_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_2_coarse_mesh_laminar/branch_thermal_summary.csv,upcomer,thermal_resistance,all_cases_blocked,stable_net_cooling,excluded,no,yes,derived_branch_component_blocked,exclude_from_headline,0.834000,0.834000,0.017629,0.017629,0.081978,0.081978,"water2 / upcomer / Effective R'_th: support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.834-0.834, min_abs_delta_t_range=0.018-0.018 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,lower_leg,effective_htc,all_cases_blocked,mixed_driver_or_heat_role,excluded,no,yes,thermal_low_usable_fraction,exclude_from_headline,0.739130,0.739130,0.049013,0.049013,364.303337,364.303337,"water3 / lower_leg / Effective HTC: support=all_cases_blocked, sign=mixed_driver_or_heat_role, usable_fraction_range=0.739-0.739, min_abs_delta_t_range=0.049-0.049 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,lower_leg,effective_ua,all_cases_blocked,mixed_driver_or_heat_role,excluded,no,yes,thermal_low_usable_fraction,exclude_from_headline,0.739130,0.739130,0.049013,0.049013,25.272664,25.272664,"water3 / lower_leg / Effective UA': support=all_cases_blocked, sign=mixed_driver_or_heat_role, usable_fraction_range=0.739-0.739, min_abs_delta_t_range=0.049-0.049 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,lower_leg,thermal_resistance,all_cases_blocked,mixed_driver_or_heat_role,excluded,no,yes,thermal_low_usable_fraction,exclude_from_headline,0.739130,0.739130,0.049013,0.049013,0.052009,0.052009,"water3 / lower_leg / Effective R'_th: support=all_cases_blocked, sign=mixed_driver_or_heat_role, usable_fraction_range=0.739-0.739, min_abs_delta_t_range=0.049-0.049 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,right_leg,effective_htc,all_cases_blocked,stable_net_cooling,excluded,no,yes,thermal_low_usable_fraction,exclude_from_headline,0.731183,0.731183,0.583431,0.583431,67.401831,67.401831,"water3 / right_leg / Effective HTC: support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.731-0.731, min_abs_delta_t_range=0.583-0.583 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,right_leg,effective_ua,all_cases_blocked,stable_net_cooling,excluded,no,yes,thermal_low_usable_fraction,exclude_from_headline,0.731183,0.731183,0.583431,0.583431,4.672864,4.672864,"water3 / right_leg / Effective UA': support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.731-0.731, min_abs_delta_t_range=0.583-0.583 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,right_leg,thermal_resistance,all_cases_blocked,stable_net_cooling,excluded,no,yes,thermal_low_usable_fraction,exclude_from_headline,0.731183,0.731183,0.583431,0.583431,0.238128,0.238128,"water3 / right_leg / Effective R'_th: support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.731-0.731, min_abs_delta_t_range=0.583-0.583 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,left_lower_leg,effective_htc,all_cases_blocked,mixed_driver_or_heat_role,excluded,no,yes,thermal_low_usable_fraction,exclude_from_headline,0.682353,0.682353,0.009076,0.009076,325.955307,325.955307,"water3 / left_lower_leg / Effective HTC: support=all_cases_blocked, sign=mixed_driver_or_heat_role, usable_fraction_range=0.682-0.682, min_abs_delta_t_range=0.009-0.009 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,left_lower_leg,effective_ua,all_cases_blocked,mixed_driver_or_heat_role,excluded,no,yes,thermal_low_usable_fraction,exclude_from_headline,0.682353,0.682353,0.009076,0.009076,22.642569,22.642569,"water3 / left_lower_leg / Effective UA': support=all_cases_blocked, sign=mixed_driver_or_heat_role, usable_fraction_range=0.682-0.682, min_abs_delta_t_range=0.009-0.009 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,left_lower_leg,thermal_resistance,all_cases_blocked,mixed_driver_or_heat_role,excluded,no,yes,thermal_low_usable_fraction,exclude_from_headline,0.682353,0.682353,0.009076,0.009076,0.048176,0.048176,"water3 / left_lower_leg / Effective R'_th: support=all_cases_blocked, sign=mixed_driver_or_heat_role, usable_fraction_range=0.682-0.682, min_abs_delta_t_range=0.009-0.009 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,test_section_span,effective_htc,all_cases_internal_only,stable_net_cooling,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,1.000000,1.000000,0.464929,0.464929,302.154674,302.154674,"water3 / test_section_span / Effective HTC: support=all_cases_internal_only, sign=stable_net_cooling, usable_fraction_range=1.000-1.000, min_abs_delta_t_range=0.465-0.465 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,test_section_span,effective_ua,all_cases_internal_only,stable_net_cooling,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,1.000000,1.000000,0.464929,0.464929,19.748575,19.748575,"water3 / test_section_span / Effective UA': support=all_cases_internal_only, sign=stable_net_cooling, usable_fraction_range=1.000-1.000, min_abs_delta_t_range=0.465-0.465 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,test_section_span,thermal_resistance,all_cases_internal_only,stable_net_cooling,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,1.000000,1.000000,0.464929,0.464929,0.055232,0.055232,"water3 / test_section_span / Effective R'_th: support=all_cases_internal_only, sign=stable_net_cooling, usable_fraction_range=1.000-1.000, min_abs_delta_t_range=0.465-0.465 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,left_upper_leg,effective_htc,all_cases_internal_only,stable_net_cooling,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,0.948718,0.948718,0.411170,0.411170,161.400346,161.400346,"water3 / left_upper_leg / Effective HTC: support=all_cases_internal_only, sign=stable_net_cooling, usable_fraction_range=0.949-0.949, min_abs_delta_t_range=0.411-0.411 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,left_upper_leg,effective_ua,all_cases_internal_only,stable_net_cooling,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,0.948718,0.948718,0.411170,0.411170,11.059527,11.059527,"water3 / left_upper_leg / Effective UA': support=all_cases_internal_only, sign=stable_net_cooling, usable_fraction_range=0.949-0.949, min_abs_delta_t_range=0.411-0.411 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,left_upper_leg,thermal_resistance,all_cases_internal_only,stable_net_cooling,contextual_only,no,no,thermal_qc_marginal,contextual_evidence,0.948718,0.948718,0.411170,0.411170,0.093456,0.093456,"water3 / left_upper_leg / Effective R'_th: support=all_cases_internal_only, sign=stable_net_cooling, usable_fraction_range=0.949-0.949, min_abs_delta_t_range=0.411-0.411 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,upper_leg,effective_htc,all_cases_blocked,stable_net_cooling,excluded,no,yes,thermal_small_delta_t,exclude_from_headline,0.765957,0.765957,0.000973,0.000973,357.390381,357.390381,"water3 / upper_leg / Effective HTC: support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.766-0.766, min_abs_delta_t_range=0.001-0.001 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,upper_leg,effective_ua,all_cases_blocked,stable_net_cooling,excluded,no,yes,thermal_small_delta_t,exclude_from_headline,0.765957,0.765957,0.000973,0.000973,24.890031,24.890031,"water3 / upper_leg / Effective UA': support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.766-0.766, min_abs_delta_t_range=0.001-0.001 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,upper_leg,thermal_resistance,all_cases_blocked,stable_net_cooling,excluded,no,yes,thermal_small_delta_t,exclude_from_headline,0.765957,0.765957,0.000973,0.000973,0.064622,0.064622,"water3 / upper_leg / Effective R'_th: support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.766-0.766, min_abs_delta_t_range=0.001-0.001 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,upcomer,effective_htc,all_cases_blocked,stable_net_cooling,excluded,no,yes,derived_branch_component_blocked,exclude_from_headline,0.872000,0.872000,0.009076,0.009076,247.770459,247.770459,"water3 / upcomer / Effective HTC: support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.872-0.872, min_abs_delta_t_range=0.009-0.009 K."
water,water3,1,Water 3,val_water_test_3_coarse_mesh_laminar,tmp/2026-06-15_live_case_analysis/contract_fix_water_family/val_water_test_3_coarse_mesh_laminar/branch_thermal_summary.csv,upcomer,effective_ua,all_cases_blocked,stable_net_cooling,excluded,no,yes,derived_branch_component_blocked,exclude_from_headline,0.872000,0.872000,0.009076,0.009076,16.772175,16.772175,"water3 / upcomer / Effective UA': support=all_cases_blocked, sign=stable_net_cooling, usable_fraction_range=0.872-0.872, min_abs_delta_t_range=0.009-0.009 K."
